,,metric,chi-chi,chi-san,san-chi,san-san
results_np_R,LR-CORAL,np_R,0.414/0.689,0.95/0.108,0.144/0.86,0.749/0.6
results_np_R,LR-SA,np_R,0.506/0.598,0.96/0.11,0.932/0.067,0.997/0.083
results_np_AUC,RF,AUC,0.5782871582159289,0.4550766491882856,0.4764481632458461,0.7166183912257
results_np_AUC,RF-FA,AUC,0.0,0.6967519978018455,0.5960659848864097,0.0
results_np_AUC,RF-BW,AUC,0.0,0.6689387607904197,0.5744472573839663,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.48542148467016233,0.4807462394812748,0.0
results_np_AUC,RF-SA,AUC,0.0,0.5864464314336089,0.47753081122315194,0.0
results_np_AUC,LR,AUC,0.5813950272950488,0.5867097520206992,0.49809749934444203,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.6992077484944932,0.566367636892417,0.0
results_np_AUC,LR-BW,AUC,0.0,0.6814021248826506,0.5530987627833799,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5670150894145124,0.483719659586641,0.0
results_np_AUC,LR-SA,AUC,0.0,0.587061800196918,0.49809749934444203,0.0
