,,metric,chi-chi,chi-san,san-chi,san-san
results_np,LR-SA,np,0.601/0.347,0.751/0.149,0.851/0.092,0.768/0.139
results_np_std,RF,np_std,0.022/0.298,0.02/0.115,0.074/0.334,0.004/0.534
results_np_std,RF-FA,np_std,0.027/0.35,0.002/0.556,0.005/0.304,0.0/0.0
results_np_std,RF-BW,np_std,0.009/0.3,0.003/0.55,0.007/0.295,0.002/0.517
results_np_std,RF-CORAL,np_std,0.021/0.347,0.057/0.349,0.083/0.346,0.009/0.575
results_np_std,RF-SA,np_std,0.04/0.289,0.002/0.14,0.002/0.081,0.021/0.325
results_np_std,LR,np_std,0.014/0.326,0.002/0.04,0.026/0.342,0.001/0.502
results_np_std,LR-FA,np_std,0.002/0.347,0.001/0.482,0.003/0.323,0.0/0.116
results_np_std,LR-BW,np_std,0.012/0.254,0.002/0.311,0.011/0.278,0.002/0.273
results_np_std,LR-CORAL,np_std,0.045/0.358,0.012/0.225,0.031/0.341,0.005/0.617
results_np_std,LR-SA,np_std,0.039/0.347,0.003/0.149,0.007/0.092,0.001/0.139
results_np_P,RF,np_P,0.809/0.269,0.602/0.356,0.806/0.217,0.705/0.74
results_np_P,RF-FA,np_P,0.83/0.22,0.714/0.73,0.811/0.271,0.607/0.0
results_np_P,RF-BW,np_P,0.809/0.262,0.711/0.699,0.806/0.253,0.7/0.746
results_np_P,RF-CORAL,np_P,0.824/0.242,0.579/0.351,0.82/0.222,0.723/0.675
results_np_P,RF-SA,np_P,0.81/0.279,0.622/0.783,0.779/0.125,0.645/0.677
results_np_P,LR,np_P,0.814/0.25,0.61/0.665,0.781/0.21,0.695/0.782
results_np_P,LR-FA,np_P,0.684/0.21,0.689/0.79,0.812/0.245,0.621/0.902
results_np_P,LR-BW,np_P,0.805/0.297,0.65/0.809,0.808/0.286,0.643/0.833
results_np_P,LR-CORAL,np_P,0.843/0.229,0.624/0.561,0.801/0.213,0.756/0.587
results_np_P,LR-SA,np_P,0.825/0.241,0.618/0.565,0.787/0.184,0.625/0.952
results_np_R,RF,np_R,0.752/0.338,0.911/0.071,0.298/0.728,0.905/0.418
results_np_R,RF-FA,np_R,0.179/0.862,0.892/0.45,0.75/0.346,1.0/0.0
results_np_R,RF-BW,np_R,0.734/0.352,0.873/0.454,0.718/0.356,0.913/0.395
results_np_R,RF-CORAL,np_R,0.485/0.613,0.576/0.357,0.254/0.792,0.841/0.503
results_np_R,RF-SA,np_R,0.774/0.32,0.985/0.077,0.889/0.06,0.922/0.219
results_np_R,LR,np_R,0.619/0.473,0.993/0.021,0.081/0.914,0.933/0.37
results_np_R,LR-FA,np_R,0.007/0.987,0.94/0.347,0.611/0.472,0.996/0.062
results_np_R,LR-BW,np_R,0.856/0.225,0.971/0.192,0.817/0.273,0.979/0.163
results_np_R,LR-CORAL,np_R,0.26/0.819,0.922/0.144,0.145/0.863,0.703/0.65
results_np_R,LR-SA,np_R,0.475/0.622,0.957/0.087,0.927/0.062,0.998/0.075
results_np_AUC,RF,AUC,0.5679801663925241,0.5025902731664873,0.4920277479796896,0.7298015936619879
results_np_AUC,RF-FA,AUC,0.0,0.722960982758226,0.5732133781496579,0.0
results_np_AUC,RF-BW,AUC,0.0,0.7241287523183659,0.5494853274213927,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.4569370663796854,0.5015437793511168,0.0
results_np_AUC,RF-SA,AUC,0.0,0.6176184370205848,0.48776390378793294,0.0
results_np_AUC,LR,AUC,0.5794902381463205,0.5426951434524764,0.5004039190445541,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.6902891946969523,0.5600294643495674,0.0
results_np_AUC,LR-BW,AUC,0.0,0.687773338218121,0.5626612314953873,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5439230187988002,0.48920327063815583,0.0
results_np_AUC,LR-SA,AUC,0.0,0.5426951434524764,0.5004037283367899,0.0
