,,metric,chi-chi,chi-san,san-chi,san-san
results_np,LR-CORAL,np,0.531/0.358,0.752/0.184,0.278/0.339,0.73/0.618
results_np,LR-SA,np,0.618/0.35,0.757/0.19,0.831/0.132,0.771/0.162
results_np_std,RF,np_std,0.015/0.315,0.009/0.099,0.061/0.344,0.001/0.528
results_np_std,RF-FA,np_std,0.003/0.349,0.002/0.473,0.004/0.3,0.0/0.003
results_np_std,RF-BW,np_std,0.009/0.314,0.002/0.467,0.005/0.31,0.002/0.498
results_np_std,RF-CORAL,np_std,0.037/0.358,0.076/0.372,0.063/0.343,0.003/0.569
results_np_std,RF-SA,np_std,0.125/0.316,0.007/0.199,0.001/0.052,0.005/0.288
results_np_std,LR,np_std,0.012/0.318,0.002/0.072,0.016/0.344,0.002/0.499
results_np_std,LR-FA,np_std,0.001/0.35,0.001/0.529,0.004/0.336,0.004/0.44
results_np_std,LR-BW,np_std,0.007/0.193,0.001/0.415,0.012/0.261,0.001/0.36
results_np_std,LR-CORAL,np_std,0.041/0.358,0.008/0.184,0.048/0.339,0.006/0.618
results_np_std,LR-SA,np_std,0.02/0.35,0.004/0.19,0.008/0.132,0.002/0.162
results_np_P,RF,np_P,0.814/0.279,0.604/0.357,0.814/0.217,0.704/0.751
results_np_P,RF-FA,np_P,0.91/0.211,0.684/0.721,0.813/0.303,0.607/0.267
results_np_P,RF-BW,np_P,0.813/0.266,0.681/0.678,0.814/0.288,0.693/0.75
results_np_P,RF-CORAL,np_P,0.836/0.24,0.594/0.378,0.816/0.222,0.72/0.679
results_np_P,RF-SA,np_P,0.818/0.248,0.633/0.897,0.779/0.096,0.645/0.801
results_np_P,LR,np_P,0.81/0.244,0.614/0.731,0.804/0.213,0.694/0.785
results_np_P,LR-FA,np_P,0.923/0.212,0.704/0.729,0.818/0.246,0.664/0.564
results_np_P,LR-BW,np_P,0.8/0.324,0.672/0.801,0.805/0.289,0.659/0.806
results_np_P,LR-CORAL,np_P,0.837/0.239,0.622/0.596,0.798/0.213,0.756/0.589
results_np_P,LR-SA,np_P,0.827/0.245,0.625/0.646,0.786/0.187,0.628/0.954
results_np_R,RF,np_R,0.748/0.363,0.931/0.058,0.193/0.833,0.912/0.408
results_np_R,RF-FA,np_R,0.003/0.999,0.911/0.352,0.817/0.297,0.998/0.002
results_np_R,RF-BW,np_R,0.715/0.385,0.89/0.356,0.778/0.336,0.919/0.373
results_np_R,RF-CORAL,np_R,0.401/0.706,0.585/0.389,0.285/0.76,0.849/0.491
results_np_R,RF-SA,np_R,0.559/0.523,0.988/0.116,0.91/0.036,0.969/0.177
results_np_R,LR,np_R,0.618/0.459,0.99/0.038,0.12/0.891,0.935/0.366
results_np_R,LR-FA,np_R,0.005/0.998,0.9/0.416,0.563/0.532,0.819/0.361
results_np_R,LR-BW,np_R,0.922/0.14,0.955/0.28,0.841/0.241,0.964/0.232
results_np_R,LR-CORAL,np_R,0.391/0.713,0.95/0.109,0.17/0.838,0.706/0.649
results_np_R,LR-SA,np_R,0.494/0.613,0.959/0.112,0.882/0.103,0.997/0.089
results_np_AUC,RF,AUC,0.5791778588285775,0.5648555743823416,0.48674323583398893,0.7326637739564491
results_np_AUC,RF-FA,AUC,0.0,0.6983662674879215,0.5888249064340032,0.0
results_np_AUC,RF-BW,AUC,0.0,0.6723748082339202,0.5746927936303607,0.0
results_np_AUC,RF-CORAL,AUC,0.0,0.4846830421541914,0.496204915492622,0.0
results_np_AUC,RF-SA,AUC,0.0,0.6586220319190346,0.4676387041407424,0.0
results_np_AUC,LR,AUC,0.5821673937400177,0.5925743594440501,0.5040338506281438,0.727517573787008
results_np_AUC,LR-FA,AUC,0.0,0.7042108396492113,0.568428043576724,0.0
results_np_AUC,LR-BW,AUC,0.0,0.7172623817919539,0.5632547140575461,0.0
results_np_AUC,LR-CORAL,AUC,0.0,0.5713684656423877,0.48770430761162364,0.0
results_np_AUC,LR-SA,AUC,0.0,0.5925743594440501,0.5040338506281438,0.0
